id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
castillos-casa-rectoral-de-san-martino-de-borela-42.443--8.5194,Casa Rectoral De San Martiño De Borela,42.443023,-8.519372,Cerdedo Cotobade,Pontevedra,A Aldea De Abaixo,-8.519372,42.443023,España,castillos,España,cerdedo-cotobade-pontevedra-espana,pontevedra
castillos-pazo-de-lourizan-42.4095--8.6647,Pazo De Lourizán,42.409457,-8.664667,Pontevedra,Pontevedra,A Gandarela,-8.664667,42.409457,España,castillos,España,pontevedra-pontevedra-espana,pontevedra
castillos-castillo-del-conde-san-roman-o-de-maceda-42.2705--7.6589,Castillo Del Conde San Román O De Maceda,42.27049,-7.658936,Maceda,Ourense,A Eirexa,-7.658936,42.27049,España,castillos,España,maceda-ourense-espana,ourense
castillos-pazo-torre-de-guimarei-42.6831--8.4763,Pazo - Torre De Guimarei,42.683114,-8.476338,A Estrada,Pontevedra,A Torre,-8.476338,42.683114,España,castillos,España,a-estrada-pontevedra-espana,pontevedra
castillos-pazo-quinones-de-leon-42.2135--8.7276,Pazo Quiñones De León,42.213478,-8.727629,Vigo,Pontevedra,A Corredoura,-8.727629,42.213478,España,castillos,España,vigo-pontevedra-espana,pontevedra
castillos-torre-de-marce-42.5185--7.7028,Torre De Marce,42.518506,-7.702772,Pantón,Lugo,Marce,-7.702772,42.518506,España,castillos,España,panton-lugo-espana,lugo
castillos-torre-da-forxa-42.0135--7.8492,Torre Da Forxa,42.013523,-7.849163,Forxa,Ourense,A Torre,-7.849163,42.013523,España,castillos,España,forxa-ourense-espana,ourense
castillos-torre-de-o-bolo-42.3079--7.095,Torre De O Bolo,42.307872,-7.094969,El Bollo,Ourense,El Bollo,-7.094969,42.307872,España,castillos,España,el-bollo-ourense-espana,ourense
castillos-fortaleza-de-salvaterra-42.0805--8.4967,Fortaleza De Salvaterra,42.080485,-8.496742,Salvatierra De Miño,Pontevedra,Os Feás,-8.496742,42.080485,España,castillos,España,salvatierra-de-mino-pontevedra-espana,pontevedra
castillos-fortaleza-de-san-lorenzo-41.9409--8.7535,Fortaleza De San Lorenzo,41.940911,-8.753504,Tomiño,Pontevedra,Castillo De San Lorenzo,-8.753504,41.940911,España,castillos,España,tomino-pontevedra-espana,pontevedra
castillos-torre-de-castro-de-ouro-43.5277--7.4089,Torre De Castro De Ouro,43.527677,-7.408897,A Seara,Lugo,A Costoira,-7.408897,43.527677,España,castillos,España,a-seara-lugo-espana,lugo
